静可观人虚能修已，贤当述古智足察今	1
峨嵋山下少人行，旌旗无光日色薄	0
无为亲厚者所痛，而为见仇者所快	1
潦水尽而寒潭清，烟光凝而暮山紫	1
江南江北旧家乡，三十年来梦一场	0
怀帝阍而不见，奉宣室以何年	1
采菊东篱下，悠然见南山	0
重岩叠嶂，隐天蔽日	0
怅望千秋一洒泪，萧条异代不同时	0
狂澜欲倒同心挽，旭日方升旦气扬	1
毁誉乱真深可畏，直言不闻深可畏	0
功盖天下，誉满山河	1
夜来风雨声，花落知多少	0
勿临渴掘井，宜未雨绸缪	0
春宵苦短日高起，从此君王不早朝	0
从来只有情难尽，何事名为情尽桥	0
杨意不逢，抚凌云而自惜；钟期既遇，奏流水以何惭	1
自言本是京城女，家在虾蟆陵下住	0
关山难越，谁悲失路之人；萍水相逢，尽是他乡之客	1
一见过所闻，操持难与群	0
人闲桂花落，夜静春山空	1
无到极处须知有，极有更晓无常存	0
邯郸女儿夜沽酒，对客挑灯夸数钱	0
"且把人文植心胸,莫让科学先光彩"	1
衰草连天无意绪，雁声远向萧关去	0
春归华不落，风静月长明	0
无言者天此理显，有道之世其日长	1
无力东风花半露，有情春水燕双飞	1
忽闻水上琵琶声，主人忘归客不发	0
紫陌红尘拂面来，无人不道看花回	0
独坐幽篁里，弹琴复长啸	0
外塑于形，内化于心	1
去其糟粕，取其精华	1
长江人钓月，旷野火烧风	1
寄书长不达，况乃未休兵	0
龙笛吟寒水，天河落晓霜	0
心胸阔，天地宽	1
十旬休假，胜友如云；千里逢迎，高朋满座	1
千家树色浮山阁，一片冰心在玉壶	1
不闻机杼声，惟闻女叹息	0
清平者，政化之美也；枉滥者，乱败之恶也	1
欲论古来兴废事，须平自己是非心	1
金阙西厢叩玉扃，转教小玉报双成	0
白吟千里月，律至九重春	1
道德是心中的法律，法律是外化的道德	1
水活度有益，过多则成灾	0
家无家规将不家、国无国法将不国	1
有情芍药含春泪，无力蔷薇卧晓枝	1
坚冰已经打破，航道已经开通	1
竹喧归浣女，莲动下渔舟	1
蟾蜍蚀圆影，大明夜已残	0
凡所应有，无所不有	1
新陈代谢、有机更新	0
足蒸暑土气，背灼炎天光，力尽不知热，但惜夏日长	0
当年粉黛，何处笙箫	0
洛阳城里花如雪，陆浑山中今始发	0
公与之乘，战于长勺	0
如今直上银河去，同到牵牛织女家	0
黄四娘家花满蹊，千朵万朵压枝低	0
闾阎扑地，钟鸣鼎食之家；舸舰迷津，青雀黄龙之舳	1
芳草连天迷远望，宝香薰被成孤宿	0
时维九月，序属三秋	1
深院著书桐叶雨，曲栏联句藕花风	1
今夜闻君琵琶语，如听仙乐耳暂明	0
仰首接飞猱，俯身散马蹄	1
三十功名尘与土，八千里路云和月	1
人不率则不从，身不先则不信	1
夜阑卧听风吹雨，铁马冰河入梦来	0
落日胡尘未断，西风塞马空肥	0
落红不是无情物，化作春泥更护花	0
无限芳洲生杜若，吴儿不识楚辞招	0
万花敢向雪中出，一树独先天下春	0
黄叶青苔归路，屧粉衣香何处	0
复有贫妇人，抱子在其旁，右手秉遗穗，左臂悬敝筐	0
鸿门晏，桃园盟	1
移风易俗光荣，因循守旧可耻	1
开我东阁门，坐我西阁床，脱我战时袍，著我旧时裳	0
姊妹弟兄皆列土，可怜光彩生门户	0
有法可循，有计可施	1
汉皇重色思倾国，御宇多年求不得	0
福兮祸所伏，祸兮福所倚	1
荆溪白石出，天寒红叶稀	1
艰难苦恨繁霜鬓，潦倒新停浊酒杯	0
鸳鸯瓦冷霜华重，翡翠衾寒谁与共	0
明月如霜，好风似水	1
颠狂柳絮随风舞，轻薄桃花逐水流	1
浔阳江头夜送客，枫叶荻花秋瑟瑟	0
水国舟中市，山桥树杪行	0
攻城不怕坚，攻书莫畏难	1
日月两轮天地眼，诗书万卷圣贤心	1
山随平野尽，江入大荒流	1
苍松翠柏看颜色，秋水春山见性情	1
走的是人间正道，求的是康庄未来	1
长行何怕千里，恒学焉畏万册	1
几处早莺争暖树，谁家新燕啄春泥	1
日出江花红胜火，春来江水绿如蓝	1
谈笑有鸿儒，往来无白丁	1
山川之美，古来共谈	0
从流飘荡，任意东西	0
星分翼轸，地接衡庐	1
春华不如秋华好，今月常同古月明	1
昭阳殿里恩爱绝，蓬莱宫中日月长	1
天不言自高，地不语自厚	1
苦言药也，甘言疾也	1
少小离家老大回，乡音无改鬓毛衰	0
吃得苦中苦，方为人上人	1
立大志展宏图足下踏破万里浪，先天下后局部胸中常有一盘棋	1
亲贤臣，远小人	1
窗含西岭千秋雪，门泊东吴万里船	1
八月秋高风怒号，卷我屋上三重茅	0
玉树春归日，金宫乐事多	0
水枕能令山俯仰，风船解与月裴回	1
爱之则不觉其过，恶之则不觉其善	1
年年岁岁花相似，岁岁年年人不同	1
欲渡黄河冰塞川，将登太行雪满山	1
黑云翻墨未遮山，白雨跳珠乱入船	1
呼鹰下鸟路，戏马出龙沙	1
屋漏更遭连夜雨，船破又遇顶头风	1
刘郎鬓如此，况桃花颜色	0
一曲新词酒一杯，去年天气旧亭台	0
一分耕耘，一分收获	1
两个黄鹂鸣翠柳，一行白鹭上青天	1
文以化人，礼以立国	1
野旷天清无战声，四万义军同日死	0
遂令天下父母心，不重生男重生女	0
策勋十二转，赏赐百千强	1
豫章故郡，洪都新府	1
明月别枝惊鹊，清风半夜鸣蝉	1
爽籁发而清风生，纤歌凝而白云遏	1
东临碣石，以观沧海	0
海不辞水，故能成其深，山不辞土，故能成其高	1
临邛道士鸿都客，能以精诚致魂魄	0
请君理还策，敢告将农时	0
春风又绿江南岸，明月何时照我还	0
六王毕，四海一，蜀山兀，阿房出	1
诗是谈吐的训练，书是文笔的锤炼，礼是举止的修炼，乐是性情的冶炼	0
人生有乐地，流水无尽期	1
屈贾谊于长沙，非无圣主；窜梁鸿于海曲，岂乏明时	1
后庭朝未入，轻辇夜相过	0
故国三千里，深宫二十年	1
芙蓉如面柳如眉，对此如何不泪垂	0
穷睇眄于中天，极娱游于暇日	1
士必从微而至著，功必积小以至大	1
八百里分麾下炙，五十弦翻塞外声	1
朝辞白帝彩云间，千里江陵一日还	0
虚心使人进步，骄傲使人落后	1
夜来南风起，小麦覆陇黄	0
譬如朝露，去日苦多	0
蛾儿雪柳黄金缕，笑语盈盈暗香去	0
冯夷空自舞，楚客不堪听	0
遥知兄弟登高处，遍插茱萸少一人	0
梦里花仙觅奇句，山中木客解吟诗	1
让“小毛病”得以改正，让”大光芒”得到绽放	1
天地之间，人寿几何	0
春风动百草，兰蕙生我篱	0
主人何为言少钱，径须沽取对君酌	0
秋风萧瑟，洪波涌起	1
儿童散学归来早，忙趁东风放纸鸢	0
能行之者未必能言，能言之者未必能行	1
落絮无声春堕泪，行云有影月含羞	1
知识在于积累，才能在于忍耐	1
赋予科技感情，点亮智能时代	1
君问归期未有期，巴山夜雨涨秋池	0
江暗雨欲来，浪白风初起	1
举杯邀明月，对影成三人	1
驿外断桥边，寂寞开无主	0
无本之木，无源之水	1
白兔捣药成，问言与谁餐	0
行生于己，名生于人	1
忽闻海上有仙山，山在虚无缥渺间	0
草长莺飞二月天，拂堤杨柳醉春烟	0
渌酒尊前清泪，阳关叠里离声	0
勤能补拙，俭可助廉	1
散入珠帘湿罗幕，狐裘不暖锦衾薄	0
昨日邻家乞新火，晓窗分与读书灯	0
长大知才须有用，平常莫等指无名	1
寄语天涯客，轻寒底用愁	0
狂脱酒家春醉后，乱堆渔舍晚晴时	0
廉约小心，克己奉公	0
小而专、小而精	0
笑出花间语，娇来竹下歌	1
泽以长流乃称远，由因直上而成高	0
疑人勿使，使人勿疑	1
文化兴，国运兴，文化强，民族强	1
深林人不知，明月来相照	0
孟冬十郡良家子，血作陈陶泽中水	0
直饶紫绶金章贵，未肯轻轻博换伊	0
与人共其乐者，人必忧其忧；与人同其安者，人必拯其危	1
富贵者送人以财，仁人者送人以言	1
粉骨碎身全不怕，要留清白在人间	0
客路青山外，行舟绿水前	1
芝夫荛子，歌舞威名	0
遥襟甫畅，逸兴遄飞	1
十里荷红，三秋桂香	1
醉卧沙场君莫笑，古来征战几人回	0
轻解罗裳，独上兰舟	0
得道者多助，失道者寡助	1
出淤泥而不染，濯清涟而不妖	1
长风破浪会有时，直挂云帆济沧海	0
用快提升质量，用慢发展智慧	1
移船相近邀相见，添酒回灯重开宴	0
帘外淡烟无墨画，林间疏雨有声诗	1
旦别河桥杨柳风，夕卧伊川桃李月	1
百花吐艳，万木争荣	1
云卷千峰色，梅供一枕香	1
春能蕴藉如相识，风入襟怀只自知	1
时危见臣节，世乱识忠良	1
自古逢秋悲寂寥，我言秋日胜春朝	0
耕则问田奴，绢则问织婢	1
晴江一女浣，朝日众鸡鸣	1
东船西舫悄无言，唯见江心秋月白	0
蝉则千转不穷，猿则百叫无绝	1
尽日相亲惟有石，长年可桨莫如书	1
汉道昔云季，群雄方战争	0
盛德无我位，清光独映君	0
国之兴也，视民如赤子；国之亡也，视民为草芥	1
可以锤炼文笔、可以冶炼性情，可以修炼举止，可以训练谈吐	0
金玉其外，败絮其中	1
惟止乃能动，因昧而为明	1
一手独拍，虽疾无声	0
嘈嘈切切错杂弹，大珠小珠落玉盘	0
习见善则安于为善，习见恶则安于为恶	1
借问酒家何处有，牧童遥指杏花村	0
有不见者，三十六年	0
臣子恨，何时灭	0
远上寒山石径斜，白云深处有人家	0
花开山寺，咏留诗人	0
浆向蓝桥易乞，药成碧海难奔	1
山清水秀，鸟语花香	1
九曲黄河万里沙，浪淘风簸自天涯	0
明镜所以照形，古事所以知今	1
市政建设惠苍生，先贤千年把路引;无到极处须知有，极有更晓无常存	0
黄金台愧少知己，碧玉调将空好音	0
可怜楼上月徘徊，应照离人妆镜台	0
山不厌高，海不厌深	1
一番过雨来幽径，无数新禽有喜声	0
七月七日长生殿，夜半无人私语时	0
当窗理云鬓，对镜帖花黄	1
杏花初落疏疏雨，杨柳轻摇淡淡风	1
月下飞天镜，云生结海楼	1
一波未平，一波又起	0
泉眼无声惜细流，树阴照水爱晴柔	0
野火烧不尽，春风吹又生	1
满招损，谦受益	1
大翼垂天四万里，长松拔地三千年	1
学海无涯勤可渡，书山万仞志能攀	1
以礼修身，以德服人	1
读有字书，识没字理	1
五陵年少争缠头，一曲红绡不知数	0
翠屏金屈曲，醉入花丛宿	0
黑姓蕃王貂鼠裘，葡萄宫锦醉缠头	0
昔人已乘黄鹤去，此地空余黄鹤楼	0
田夫抛秧田妇接，小儿拔秧大儿插	1
浊酒一杯家万里，燕然未勒归无计	0
"源远才能流长,根深才能叶茂"	1
妃嫔媵嫱，王子皇孙，辞楼下殿，辇来于秦，朝歌夜弦，为秦宫人	0
客喜而笑，洗盏更酌	0
野径云俱黑，江船火独明	1
侍儿扶起娇无力，始是新承恩泽时	0
成立之难如升天，覆坠之易如燎毛	1
天机所到都成趣，人力非关别有神	1
为报习家多置酒，夜来风雪过江寒	0
鱼水三顾合，风云四海生	1
玄都观里桃千树，尽是刘郎去后栽	0
头上无幅巾，苦蘗已染衣	0
可怜身上衣正单，心忧炭贱愿天寒	0
天门中断楚江开，碧水东流至此回	0
登高极目，览水送归	0
有弟皆分散，无家问死生	0
春情寄岸柳，香气凝寒海	0
树木丛生，百草丰茂	1
阡陌交通，鸡犬相闻	1
长卿怀茂陵，绿草垂石井	0
金窗夹绣户，珠箔悬银钩	1
至今思项羽，不肯过江东	0
骑马倚斜桥，满楼红袖招	0
王师北定中原日，家祭无忘告乃翁	0
此情可待成追忆，只是当时已惘然	0
河东郭有道，于世若浮云	0
何人先见许，但有崔州平	0
水何澹澹，山岛竦峙	0
瓜熟蒂落，水到渠成	1
室中更无人，惟有乳下孙	0
即景生情粉蝶翻春花弄影，涉园成趣红桃映日草铺茵	1
一支没有目标的箭是射不到猎物的，一只没有目标的鱼是游不到大海的	1
他日趋庭，叨陪鲤对；今兹捧袂，喜托龙门	1
无源之水、无本之木	0
手把文书口称敕，回车叱牛牵向北	0
相见时难别亦难，东风无力百花残	0
青山依旧在，几度夕阳红	0
外塑于行，内塑于心	1
巴山楚水凄凉地，二十三年弃置身	0
清风佐鸣琴，寂寞道为贵	0
法不徒立，须人而行；人不滥用，惟贤是择	1
知之者不易，行之者犹难	1
雾失楼台，月迷津渡	1
在善用，不在众	0
毕竟西湖六月中，风光不与四时同	0
间关莺语花底滑，幽咽泉流冰下难	1
长吟玉海诗兴动江山皆入句，大开春酒会醉余天地总为家	1
泉水激石，泠泠作响；好鸟相鸣，嘤嘤成韵	1
落霞与孤鹜齐飞，秋水共长天一色	1
水流云在，雨到风来	1
十里水光心地朗，一林花色性天空	0
芳草有情，夕阳无语	1
风日晴和人意好，夕阳箫鼓几船归	0
缅怀过去，是反思，总结不足；思考未来，是规划，把握方向	1
荡胸生曾云，决眦入归鸟	0
风急天高猿啸哀，渚清沙白鸟飞回	1
山将别恨和心断，水带离声入梦流	1
疾风知劲草，严霜识贞木	1
百姓兴则国兴，百姓强则国强	1
石可破而不可夺坚，丹可磨而不可夺赤	1
沧海月明珠有泪，蓝田日暖玉生烟	1
睹一丽人，于岩之畔	0
不堪盈手赠，还寝梦佳期	0
俄顷风定云墨色，秋天漠漠向昏黑	0
百里不同风，千里不同俗	1
庾公爱秋月，乘兴坐胡床	0
但教心似金钿坚，天上人间会相见	0
朝避猛虎，夕避长蛇；磨牙吮血，杀人如麻	0
日既西倾，车殆马烦	0
回眸一笑百媚生，六宫粉黛无颜色	0
树色荡湖波，波光艳绮罗	0
沉舟侧畔千帆过，病树前头万木春	1
桃花飞绿水，野竹上青霄	1
亲贤臣，远小人，此先汉所以兴隆也；亲小人，远贤臣，此后汉所以倾颓也	1
与天地并寿，同日月齐光	1
小院回廊春寂寂，浴凫飞鹭晚悠悠	1
但当涉猎，见往事耳	0
古今多少事，都付笑谈中	0
青青子衿，悠悠我心	1
万象更新水水山山入画诗，一元复始家家户户庆新年	1
临别殷勤重寄词，词中有誓两心知	0
不充诎于富贵，不遑遑于所欲	1
没有人文的科技是残缺的科技，没有科技的人文是残缺的人文	1
疏影横斜水清浅，暗香浮动月黄昏	1
花钿委地无人收，翠翘金雀玉搔头	0
纵一苇之所如，凌万顷之茫然	0
朝饮木兰之堕露，夕餐秋菊之落英	1
近水楼台先得月，向阳花木易为春	1
有水则城兴，无水则城亡	1
我来寻梓慎，观化入寥天	0
秦时明月汉时关，万里长征人未还	0
靠山吃山，山也会倒；靠水吃水，水也会干	1
星次海底当窗见，雨过河源隔座看	1
人得交游是风月，天开图画即江山	1
精诚所加，金石所开	1
客有住桂阳，亦如巢林鸟	0
直如朱丝绳，清似玉壶冰	1
地势极而南溟深，天柱高而北辰远	1
无丝竹之乱耳，无案牍之劳形	1
与君离别意，同是宦游人	0
才始送春归，又送君归去	0
临行密密缝，意恐迟迟归	1
此地一为别，孤蓬万里征	0
谁家玉笛暗飞声，散入春风满洛城	0
遥望洞庭山水翠，白银盘里一青螺	0
一男附书至，二男新战死	1
商人重利轻别离，前月浮梁买茶去	0
塞下秋来风景异，衡阳雁去无留意	0
腾蛟起凤，孟学士之词宗；紫电清霜，王将军之武库	1
云鬓半偏新睡觉，花冠不整下堂来	0
主人下马客在船，举酒欲饮无管弦	0
科技是强盛之基，创新是民族之魂	1
冯唐易老，李广难封	1
经师易求，人师难得	1
无由接高论，空此仰清芬	0
多一份理解，少一份抱怨；多一份等待，少一份争抢；多一份礼让，少一份路怒	0
迟迟钟鼓初长夜，耿耿星河欲曙天	1
皓月无幽意，清风有泪情	1
花香风气暖，云淡日光新	1
大力可能通纸背，尖毫仍觉吐花香	0
最是一年春好处，绝胜烟柳满皇都	0
改掉坏秉性-恨怨心怒烦，发掘善天性—仁义礼智信	1
昨夜闲潭梦落花，可怜春半不还家	0
酩酊醉时日正午，一曲狂歌垆上眠	0
岸花飞送客，樯燕语留人	1
山川卉木花不息，风云月露天何言	1
表面风光、内里腐朽	1
池上无风有落晖，杨花晴后自飞飞	0
苛政猛于虎也，良政如清泉也	0
淫慢则不能励精，险躁则不能治性	1
君臣相顾尽沾衣，东望都门信马归	0
骊宫高处入青云，仙乐风飘处处闻	0
离离原上草，一岁一枯荣	0
风回云断雨初晴，返照湖边暖复明	0
波漾流溪冬月影，风回碣石夏潮声	1
千尺水帘今古无人能手卷，一轮月镜乾坤何匠用功磨	1
白云一片去悠悠，青枫浦上不胜愁	0
